CountyFIPS,Length,CountyFIPS_Final,% below 18 years of age raw value,State FIPS Code,Diabetes prevalence raw value,Unemployment raw value,% rural raw value,Adult obesity raw value,Adult smoking raw value,Frequent mental distress raw value,High school completion raw value,Life_Expectancy_3Cat,Life_Expectancy_2Cat,Median household income raw value,Physical inactivity raw value,Population raw value,Uninsured raw value,Cat_Unemploy,Cat_pop,Cat_Income,Life expectancy raw value
19119,5,19119,0.2795168425,19,0.083,0.0250622893,1,0.361,0.184,0.131,0.9195808775,High,High,67280,0.279,11756,0.0648887022,Low Unemployment,Small-Medium,>60k,81.279915263
19121,5,19121,0.2475637068,19,0.081,0.0573858871,0.6783595893,0.366,0.176,0.127,0.9553410321,High,High,75563,0.266,16521,0.0492732016,Low Unemployment,Small-Medium,>60k,79.307246285
19123,5,19123,0.2348234242,19,0.094,0.0475504323,0.439479916,0.342,0.194,0.142,0.9174613835,High,High,59704,0.269,22370,0.0550915332,Low Unemployment,Small-Medium,50-60k,78.236364646
19125,5,19125,0.2312168355,19,0.086,0.0418781018,0.4868954337,0.35,0.165,0.126,0.9393581771,High,High,64327,0.252,33168,0.0418844144,Low Unemployment,Large,>60k,78.880540499
19129,5,19129,0.2276852228,19,0.086,0.0393006993,0.5957234876,0.351,0.181,0.133,0.9356848462,High,High,76010,0.258,14766,0.0479152656,Low Unemployment,Small-Medium,>60k,78.552298721
19131,5,19131,0.2365924674,19,0.09,0.0338228015,0.671956199,0.349,0.189,0.137,0.9194815938,High,High,67127,0.293,10647,0.0759631694,Low Unemployment,Small-Medium,>60k,80.385692987
19137,5,19137,0.2260694514,19,0.096,0.0466267795,0.4788640596,0.359,0.205,0.144,0.9183997689,Low,Low,54767,0.299,9935,0.0608187135,Low Unemployment,Small-Medium,50-60k,74.885231473
19143,5,19143,0.2304994154,19,0.094,0.0288736421,0.5837202105,0.368,0.186,0.134,0.8814919736,High,High,63695,0.289,5987,0.0761131827,Low Unemployment,Small-Medium,>60k,78.703353603
19145,5,19145,0.186691435,19,0.093,0.049789848,0.3335425559,0.371,0.198,0.133,0.9259756534,High,High,52739,0.293,15073,0.059088241,Low Unemployment,Small-Medium,50-60k,78.629565238
19149,5,19149,0.2478290178,19,0.086,0.0359843181,0.6293924598,0.35,0.165,0.127,0.9359721977,High,High,72261,0.266,25219,0.052837765,Low Unemployment,Large,>60k,79.49945011
19153,5,19153,0.2457529219,19,0.09,0.0599530979,0.0490874048,0.353,0.174,0.127,0.9211722325,High,High,67821,0.246,494281,0.0582327346,Low Unemployment,V Large,>60k,78.410782591
19157,5,19157,0.1961264349,19,0.087,0.049347178,0.5199323253,0.373,0.18,0.132,0.9375312761,High,High,60023,0.261,18381,0.0520024364,Low Unemployment,Small-Medium,>60k,79.177685175
19161,5,19161,0.2268041237,19,0.088,0.0350299981,1,0.35,0.185,0.132,0.9263830405,High,High,54107,0.265,9603,0.0560556465,Low Unemployment,Small-Medium,50-60k,78.952919949
19163,5,19163,0.2343201552,19,0.098,0.0678448665,0.1351074904,0.344,0.18,0.125,0.9353345586,High,High,67038,0.249,173216,0.0546567278,High Unemployment,Large,>60k,78.57204883
19165,5,19165,0.2254593176,19,0.089,0.0360873694,0.5944768636,0.349,0.184,0.131,0.9168184578,High,High,54234,0.268,11430,0.0560256117,Low Unemployment,Small-Medium,50-60k,79.449615937
19167,5,19167,0.2684987016,19,0.087,0.0268824975,0.5082482791,0.341,0.158,0.12,0.9176436671,High,High,74868,0.265,35043,0.0652813534,Low Unemployment,Large,>60k,83.347762332
19169,5,19169,0.1627390902,19,0.09,0.0360622055,0.1693506958,0.325,0.145,0.124,0.9683530803,High,High,61341,0.223,98237,0.0636956233,Low Unemployment,Large,>60k,82.122752012
19173,5,19173,0.2322718319,19,0.098,0.0365535248,1,0.364,0.201,0.14,0.9024218199,High,High,70519,0.307,6092,0.0832621691,Low Unemployment,Small-Medium,>60k,78.222933361
19181,5,19181,0.2450971013,19,0.08,0.0455452007,0.419556517,0.365,0.165,0.121,0.9590610217,High,High,82206,0.225,52265,0.038277285,Low Unemployment,Large,>60k,79.041097485
19183,5,19183,0.2453619498,19,0.092,0.0408181027,0.6946185035,0.352,0.181,0.131,0.9161668666,High,High,65061,0.272,21992,0.0654543369,Low Unemployment,Small-Medium,>60k,78.827937165
19189,5,19189,0.2178651357,19,0.089,0.064079602,0.6612368857,0.37,0.182,0.132,0.9386919056,High,High,52706,0.278,10277,0.0503062687,High Unemployment,Small-Medium,50-60k,79.03284211
19191,5,19191,0.1837679992,19,0.08,0.0491212258,0.5898081307,0.351,0.163,0.123,0.9607857952,High,High,61813,0.245,19862,0.0479136691,Low Unemployment,Small-Medium,>60k,83.471085149
19195,5,19195,0.2103546678,19,0.087,0.0541401274,1,0.351,0.183,0.132,0.9335585586,High,High,54474,0.277,7359,0.0515873016,Low Unemployment,Small-Medium,50-60k,80.104585424
19197,5,19197,0.2416237113,19,0.101,0.0396551724,0.5679945574,0.43,0.184,0.133,0.9270513258,High,High,57133,0.302,12416,0.0670092282,Low Unemployment,Small-Medium,50-60k,78.825301711
20013,5,20013,0.2555368066,20,0.103,0.0446341937,0.6843950321,0.41,0.197,0.156,0.9281869906,Low,Low,49483,0.311,9482,0.1094042212,Low Unemployment,Small-Medium,<50k,74.282245645
20017,5,20017,0.2003093581,20,0.097,0.0552901024,1,0.351,0.182,0.147,0.9385628086,High,High,57338,0.297,2586,0.1150490731,Low Unemployment,Small,50-60k,80.355319624
20021,5,20021,0.2277323307,20,0.105,0.0521166134,0.4906263019,0.374,0.214,0.165,0.8829090909,Low,Low,48336,0.306,19681,0.1107797729,Low Unemployment,Small-Medium,<50k,73.247328169
20023,5,20023,0.2046153846,20,0.098,0.0220700152,1,0.358,0.182,0.148,0.9325961032,High,High,50623,0.303,2600,0.1569553806,Low Unemployment,Small,50-60k,78.296054156
20025,5,20025,0.2475802343,20,0.095,0.0200873362,1,0.355,0.169,0.141,0.9371946964,Low,Low,58365,0.297,1963,0.114764668,Low Unemployment,Small,50-60k,74.607307868
20027,5,20027,0.2362616822,20,0.089,0.0449172577,0.4953719977,0.374,0.174,0.145,0.9386395512,High,High,53119,0.271,8025,0.0956779941,Low Unemployment,Small-Medium,50-60k,78.372638627
20033,5,20033,0.2366863905,20,0.092,0.0348837209,1,0.361,0.176,0.146,0.9623944743,Low,Low,49314,0.296,1690,0.1394779772,Low Unemployment,Small,<50k,73.675745973
20037,5,20037,0.2184611412,20,0.105,0.055206629,0.349287065,0.382,0.192,0.154,0.9312322134,Low,Low,46714,0.307,38730,0.1170829042,Low Unemployment,Large,<50k,74.425747143
20039,5,20039,0.1988472622,20,0.094,0.0370668815,1,0.352,0.188,0.15,0.9372921615,High,High,48189,0.292,2776,0.1334332834,Low Unemployment,Small,<50k,78.458833166
20041,5,20041,0.2269243403,20,0.098,0.0485743266,0.6429077655,0.373,0.187,0.151,0.9228823304,High,High,56755,0.306,18266,0.1101776615,Low Unemployment,Small-Medium,50-60k,78.117851809
20045,5,20045,0.1781522892,20,0.093,0.060537174,0.1101275874,0.29,0.151,0.145,0.9545063409,High,High,65149,0.247,122530,0.0969048777,High Unemployment,Large,>60k,80.422624419
20047,5,20047,0.2254545455,20,0.113,0.0300341297,1,0.387,0.177,0.146,0.872840691,Low,Low,51756,0.328,2750,0.1638965836,Low Unemployment,Small,50-60k,64.708028356
20051,5,20051,0.2101775313,20,0.093,0.0349881797,0.2555883593,0.359,0.169,0.146,0.9443130631,High,High,55505,0.272,28671,0.100882124,Low Unemployment,Large,50-60k,79.879386112
20053,5,20053,0.179151475,20,0.099,0.0326605505,0.5410189318,0.377,0.18,0.139,0.9170742552,High,High,53443,0.284,6034,0.0944216991,Low Unemployment,Small-Medium,50-60k,78.651753809
20061,5,20061,0.3117201564,20,0.115,0.0686577412,0.1167277807,0.366,0.181,0.146,0.9418533548,Low,Low,50102,0.293,32218,0.0812147913,High Unemployment,Large,50-60k,74.359048877
20063,5,20063,0.2472338802,20,0.093,0.028668942,1,0.345,0.186,0.152,0.9363057325,High,High,57676,0.302,2621,0.1619144603,Low Unemployment,Small,50-60k,80.177267255
20065,5,20065,0.2143156132,20,0.098,0.0461811723,1,0.383,0.183,0.151,0.9074492099,High,High,47104,0.305,2389,0.1284090909,Low Unemployment,Small,<50k,78.2982122
20069,5,20069,0.2865300638,20,0.095,0.0221948212,1,0.384,0.171,0.143,0.7844024488,High,High,72095,0.299,5954,0.1782729805,Low Unemployment,Small-Medium,>60k,78.834426992
20077,5,20077,0.2475637181,20,0.104,0.0444126074,1,0.382,0.206,0.16,0.9066280905,Low,Low,48275,0.333,5336,0.1548607719,Low Unemployment,Small-Medium,<50k,74.332799399
20081,5,20081,0.2809074688,20,0.122,0.0235555556,1,0.392,0.18,0.15,0.7245179063,High,High,66053,0.346,3923,0.2088244183,Low Unemployment,Small,>60k,79.7822078
20085,5,20085,0.2508541493,20,0.096,0.0544849577,0.7589511217,0.377,0.191,0.15,0.9503273877,High,High,57871,0.328,13171,0.1150770988,Low Unemployment,Small-Medium,50-60k,78.242137115
20087,5,20087,0.224726776,20,0.09,0.048888018,0.9881836244,0.343,0.183,0.146,0.9390965615,High,High,63712,0.282,19032,0.093387244,Low Unemployment,Small-Medium,>60k,79.647814929
20089,5,20089,0.2040240028,20,0.101,0.03122498,1,0.373,0.199,0.159,0.9392675012,High,High,46688,0.315,2833,0.1224696356,Low Unemployment,Small,<50k,80.223179758
20091,5,20091,0.2376749778,20,0.077,0.051445874,0.0383366503,0.311,0.119,0.111,0.9612213748,High,High,91799,0.193,607220,0.0713564117,Low Unemployment,V Large,>60k,81.392640246
20093,5,20093,0.2921228304,20,0.128,0.027027027,1,0.406,0.192,0.157,0.779676259,High,High,66713,0.377,3745,0.177791838,Low Unemployment,Small,>60k,79.016177908
20095,5,20095,0.2147978205,20,0.086,0.0520490577,0.6210231611,0.361,0.17,0.14,0.9332940946,Low,Low,58678,0.272,6974,0.0991316932,Low Unemployment,Small-Medium,50-60k,66.000110435
20099,5,20099,0.2433881344,20,0.111,0.0562739216,0.523395196,0.357,0.215,0.168,0.8961313869,Low,Low,50222,0.333,19586,0.1264427107,Low Unemployment,Small-Medium,50-60k,74.990159431
20103,5,20103,0.2346618681,20,0.091,0.0581015621,0.2906319283,0.365,0.174,0.135,0.92960217,High,High,76429,0.284,82246,0.0801583686,Low Unemployment,Large,>60k,78.351802022
20105,5,20105,0.2203616879,20,0.094,0.0293255132,1,0.365,0.185,0.15,0.9427625355,High,High,50231,0.285,2986,0.1333333333,Low Unemployment,Small,50-60k,80.164035162
20113,5,20113,0.2249015748,20,0.092,0.0348033235,0.4349554489,0.372,0.172,0.144,0.9142534401,High,High,68904,0.272,28448,0.0890690072,Low Unemployment,Large,>60k,78.74832568
20115,5,20115,0.2088053553,20,0.089,0.0414341282,0.7776461295,0.346,0.178,0.145,0.9111491861,High,High,53709,0.264,11652,0.1184256765,Low Unemployment,Small-Medium,50-60k,78.090942324
20119,5,20119,0.2591213701,20,0.104,0.0279069767,1,0.358,0.18,0.145,0.8203773585,Low,Low,52590,0.322,4029,0.1712480253,Low Unemployment,Small,50-60k,74.459835198
20121,5,20121,0.2418011301,20,0.083,0.0502234037,0.5095007167,0.383,0.166,0.135,0.9563079333,High,High,78717,0.279,34334,0.0742255575,Low Unemployment,Large,>60k,80.097117499
20123,5,20123,0.2306514713,20,0.093,0.02741324,0.482975051,0.361,0.19,0.15,0.9426048565,High,High,53745,0.287,5879,0.1012368301,Low Unemployment,Small-Medium,50-60k,78.390539445
20125,5,20125,0.2347470002,20,0.114,0.0725828171,0.4342420569,0.41,0.206,0.162,0.9010667033,Low,Low,44071,0.322,31502,0.132799934,High Unemployment,Large,<50k,74.977091324
20127,5,20127,0.2083108473,20,0.095,0.0392984735,1,0.347,0.186,0.149,0.9249816131,High,High,53793,0.284,5559,0.1141498216,Low Unemployment,Small-Medium,50-60k,78.02949384
20129,5,20129,0.2356185973,20,0.111,0.0298507463,1,0.379,0.182,0.146,0.8440065681,Low,Low,56878,0.326,2538,0.1576032226,Low Unemployment,Small,50-60k,71.667474265
20131,5,20131,0.2650923822,20,0.086,0.0296640457,0.7524071527,0.324,0.178,0.143,0.9318558722,High,High,62744,0.277,10121,0.0804668305,Low Unemployment,Small-Medium,>60k,79.053194509
20141,5,20141,0.2087816226,20,0.095,0.0290076336,1,0.363,0.185,0.149,0.9459352802,High,High,47811,0.305,3439,0.12960761,Low Unemployment,Small,<50k,78.109700372
20147,5,20147,0.2252460915,20,0.095,0.0343266692,0.5375753279,0.377,0.19,0.154,0.9335645678,High,High,56047,0.306,5181,0.1087683209,Low Unemployment,Small-Medium,50-60k,78.210336469
20149,5,20149,0.2898632797,20,0.087,0.0434020533,0.5891501574,0.363,0.159,0.137,0.9458984375,High,High,75476,0.255,24722,0.0872039743,Low Unemployment,Small-Medium,>60k,80.755132689
20153,5,20153,0.2210274791,20,0.099,0.025210084,1,0.368,0.18,0.147,0.9512064343,High,High,54417,0.295,2511,0.1468144044,Low Unemployment,Small,50-60k,78.017690703
20161,5,20161,0.1657331767,20,0.101,0.0495756116,0.1384518034,0.3,0.158,0.143,0.9618277998,High,High,56333,0.25,73202,0.1034937724,Low Unemployment,Large,50-60k,80.467000719
20165,5,20165,0.1937563624,20,0.093,0.046319797,1,0.371,0.178,0.148,0.9304635762,Low,Low,50673,0.297,2947,0.1131907308,Low Unemployment,Small,50-60k,74.567469222
20171,5,20171,0.2611691023,20,0.1,0.025477707,0.2611426256,0.373,0.169,0.14,0.8316770186,High,High,68514,0.306,4790,0.1394003156,Low Unemployment,Small,>60k,78.290295758
20175,5,20175,0.3107709858,20,0.152,0.043806031,0.1142819798,0.398,0.171,0.148,0.6988742964,High,High,54330,0.423,21038,0.196901819,Low Unemployment,Small-Medium,50-60k,78.084468151
20181,5,20181,0.2402631123,20,0.095,0.0342087077,0.2424292845,0.37,0.162,0.139,0.9010022,High,High,52718,0.278,5777,0.0907141325,Low Unemployment,Small-Medium,50-60k,78.160798855
20183,5,20183,0.2025959368,20,0.092,0.0265531062,1,0.356,0.188,0.152,0.9477026522,High,High,49114,0.294,3544,0.1165884194,Low Unemployment,Small,<50k,79.617483798
20187,5,20187,0.2854240731,20,0.123,0.0240740741,1,0.401,0.168,0.142,0.8164933135,High,High,68439,0.352,1969,0.1594561187,Low Unemployment,Small,>60k,78.074725948
20189,5,20189,0.2841499629,20,0.126,0.0285001781,0.3123689727,0.408,0.187,0.148,0.7827248442,High,High,66592,0.373,5388,0.1942653923,Low Unemployment,Small-Medium,>60k,79.805705609
20195,5,20195,0.1870920957,20,0.089,0.0346938776,1,0.351,0.176,0.145,0.9413711584,High,High,60246,0.276,2758,0.1114427861,Low Unemployment,Small,>60k,79.37465713
20197,5,20197,0.228931364,20,0.086,0.0421539298,1,0.361,0.172,0.137,0.9630329763,High,High,64886,0.274,6906,0.0847332472,Low Unemployment,Small-Medium,>60k,79.693169945
20201,5,20201,0.2332780542,20,0.092,0.0248203788,1,0.343,0.187,0.15,0.9316239316,High,High,51751,0.288,5427,0.1279212792,Low Unemployment,Small-Medium,50-60k,80.325502538
20203,5,20203,0.269045323,20,0.106,0.0206677266,1,0.396,0.151,0.128,0.8860244233,Low,Low,61326,0.31,2074,0.1732851986,Low Unemployment,Small,>60k,74.862458384
20209,5,20209,0.2755937434,20,0.14,0.0776737422,0.0606266468,0.399,0.201,0.155,0.8029689866,Low,Low,52223,0.394,165265,0.1701378537,High Unemployment,Large,50-60k,74.65876968
21001,5,21001,0.1942725646,21,0.126,0.0719724178,0.754556175,0.386,0.287,0.194,0.829603605,Low,Low,42429,0.391,19555,0.0852903952,High Unemployment,Small-Medium,<50k,74.732247889
21003,5,21003,0.2273388725,21,0.119,0.0545121393,0.786981359,0.38,0.273,0.186,0.8350957219,Low,Low,49980,0.363,21303,0.0845250552,Low Unemployment,Small-Medium,<50k,74.731032952
21011,5,21011,0.2531047192,21,0.12,0.0830958123,1,0.378,0.28,0.193,0.7931949807,Low,Low,41778,0.374,12481,0.0867391944,High Unemployment,Small-Medium,<50k,71.950647869
21013,5,21013,0.2091672553,21,0.15,0.0778370514,0.624795232,0.42,0.338,0.233,0.7395142307,Low,Low,30202,0.44,25482,0.0892766818,High Unemployment,Large,<50k,70.609986475
21015,5,21015,0.2573488138,21,0.097,0.0541022677,0.132723401,0.326,0.181,0.146,0.9368612258,High,High,82393,0.268,135396,0.0563461187,Low Unemployment,Large,>60k,78.931718039
21019,5,21019,0.214872302,21,0.124,0.0834710273,0.2531791207,0.425,0.249,0.179,0.8804056245,Low,Low,54694,0.344,46516,0.0708081518,High Unemployment,Large,50-60k,73.763759745
21023,5,21023,0.2330436881,21,0.116,0.062232906,1,0.381,0.264,0.184,0.8718662953,Low,Low,55112,0.363,8286,0.0735143067,High Unemployment,Small-Medium,50-60k,73.747377836
21025,5,21025,0.2135458167,21,0.143,0.102283105,0.8150309843,0.424,0.307,0.216,0.7745194948,Low,Low,33852,0.414,12550,0.0777744541,High Unemployment,Small-Medium,<50k,68.438239357
21029,5,21029,0.2130150155,21,0.101,0.0635721253,0.304134878,0.358,0.236,0.166,0.8878509615,High,High,71835,0.316,82182,0.0606375657,High Unemployment,Large,>60k,78.087145584
21031,5,21031,0.2264819334,21,0.121,0.0689377142,1,0.389,0.273,0.189,0.8151785714,Low,Low,44933,0.349,12703,0.0966955844,High Unemployment,Small-Medium,<50k,73.028691085
21033,5,21033,0.2255852447,21,0.117,0.0621184919,0.5463647566,0.38,0.252,0.181,0.8735067545,Low,Low,47670,0.336,12687,0.0792449021,High Unemployment,Small-Medium,<50k,74.263581935
21039,5,21039,0.2312446718,21,0.122,0.0470479705,1,0.381,0.267,0.189,0.8526826311,Low,Low,46935,0.361,4692,0.0945690354,Low Unemployment,Small,<50k,74.716070899
21041,5,21041,0.2615097856,21,0.128,0.0588012857,0.5222458607,0.406,0.279,0.192,0.8087554371,Low,Low,52640,0.383,10730,0.0818599311,Low Unemployment,Small-Medium,50-60k,71.305341881
21043,5,21043,0.2228920202,21,0.131,0.0962862508,0.7937950938,0.421,0.289,0.202,0.7986197903,Low,Low,44720,0.409,26542,0.0891701424,High Unemployment,Large,<50k,73.508295567
21045,5,21045,0.2300510395,21,0.135,0.0624062406,1,0.371,0.3,0.205,0.7385873472,Low,Low,35069,0.401,16066,0.1077635212,High Unemployment,Small-Medium,<50k,74.474327529
21047,5,21047,0.270586754,21,0.136,0.0782934071,0.2855520249,0.38,0.264,0.179,0.8663067327,Low,Low,46950,0.338,71478,0.0852230834,High Unemployment,Large,<50k,73.761769347
21049,5,21049,0.2239804734,21,0.113,0.0655650947,0.2746749782,0.381,0.237,0.173,0.8680876027,Low,Low,58340,0.32,36463,0.0676224612,High Unemployment,Large,50-60k,74.057131362
21051,5,21051,0.208904284,21,0.156,0.0861704174,0.785687989,0.402,0.335,0.227,0.6660183384,Low,Low,26866,0.441,19631,0.0928888291,High Unemployment,Small-Medium,<50k,70.746153731
21053,5,21053,0.2151335312,21,0.14,0.0507792861,1,0.409,0.306,0.214,0.7557220141,Low,Low,37428,0.416,10110,0.0907379518,Low Unemployment,Small-Medium,<50k,74.08252664
21055,5,21055,0.2259523002,21,0.117,0.0554190554,0.7082125604,0.369,0.264,0.19,0.8484273747,Low,Low,46844,0.361,8847,0.0822916667,Low Unemployment,Small-Medium,<50k,73.221859691
21057,5,21057,0.2087996321,21,0.126,0.0486089881,1,0.401,0.281,0.198,0.8212748514,Low,Low,38275,0.373,6523,0.0813559322,Low Unemployment,Small-Medium,<50k,74.895690967
21065,5,21065,0.2154653058,21,0.133,0.0751018824,0.7612459106,0.412,0.309,0.21,0.7360678098,Low,Low,39719,0.396,14109,0.083505618,High Unemployment,Small-Medium,<50k,72.167381128
21067,5,21067,0.2071720018,21,0.109,0.0573413666,0.0306690602,0.337,0.173,0.151,0.9192251479,High,High,60215,0.281,324735,0.0877424912,Low Unemployment,V Large,>60k,78.078245361
21069,5,21069,0.2423474629,21,0.122,0.0731866341,0.8051993309,0.383,0.277,0.193,0.7960831819,Low,Low,44691,0.372,14603,0.1031538006,High Unemployment,Small-Medium,<50k,74.590898238
21071,5,21071,0.2219934809,21,0.136,0.0919723054,0.8387113128,0.401,0.31,0.216,0.7769866698,Low,Low,35087,0.394,34974,0.0870778578,High Unemployment,Large,<50k,70.278617953
21075,5,21075,0.2143817204,21,0.153,0.0650529501,0.6443563775,0.424,0.303,0.201,0.8044272022,Low,Low,36421,0.399,5952,0.0684123614,High Unemployment,Small-Medium,<50k,69.129645896
21077,5,21077,0.2319170748,21,0.118,0.0600697906,1,0.376,0.26,0.184,0.8272650296,Low,Low,55650,0.351,8779,0.0921732221,High Unemployment,Small-Medium,50-60k,72.804761053
21081,5,21081,0.2642297239,21,0.118,0.0709761388,0.6499067391,0.372,0.261,0.182,0.8672528017,Low,Low,56274,0.365,25387,0.0672692674,High Unemployment,Large,50-60k,73.639798735
21083,5,21083,0.2393122929,21,0.125,0.0594971531,0.6940815172,0.385,0.261,0.184,0.8868828886,Low,Low,44475,0.372,36818,0.0874392085,Low Unemployment,Large,<50k,74.916539442
21085,5,21085,0.2322885196,21,0.128,0.0776345291,0.73580362,0.406,0.287,0.2,0.8266837788,Low,Low,42297,0.384,26480,0.0890107775,High Unemployment,Large,<50k,73.715938246
21087,5,21087,0.2085493406,21,0.125,0.0536756126,1,0.38,0.284,0.196,0.7639759338,Low,Low,41322,0.356,10995,0.1039250146,Low Unemployment,Small-Medium,<50k,74.696247569
21089,5,21089,0.2145704862,21,0.113,0.0886840913,0.3928745597,0.399,0.237,0.179,0.8985857465,Low,Low,55777,0.33,34865,0.0658890636,High Unemployment,Large,50-60k,73.824949556
21095,5,21095,0.2313619651,21,0.147,0.1191203421,0.5415670469,0.444,0.321,0.227,0.7318562551,Low,Low,30745,0.43,25566,0.0820638821,High Unemployment,Large,<50k,69.080244457
21097,5,21097,0.2270084567,21,0.117,0.06140955,0.6592910963,0.391,0.262,0.186,0.8403207331,Low,Low,55934,0.344,18920,0.0765976832,High Unemployment,Small-Medium,50-60k,74.470388636
21099,5,21099,0.2437805712,21,0.13,0.0644658175,0.8718610913,0.398,0.287,0.199,0.7706169342,Low,Low,41608,0.387,19013,0.0887455659,High Unemployment,Small-Medium,<50k,74.849765836
21103,5,21103,0.2326507749,21,0.117,0.0569941767,1,0.383,0.259,0.182,0.8392776114,Low,Low,53170,0.335,16067,0.094504992,Low Unemployment,Small-Medium,50-60k,74.918642341
21105,5,21105,0.1911090742,21,0.131,0.0552325581,1,0.4,0.277,0.194,0.8478740157,Low,Low,46553,0.387,4364,0.0881014304,Low Unemployment,Small,<50k,74.634539537
